;;Fairfield Airport;47.6344444444, -111.980833333
FDW;KFDW;Fairfield County Airport (South Carolina);34.3156, -81.1089
FWC;KFWC;Fairfield Municipal Airport (Illinois);38.3786, -88.4128
FFL;KFFL;Fairfield Municipal Airport (Iowa);41.0558, -91.9808
FRM;KFRM;Fairmont Municipal Airport (Minnesota);43.6439, -94.4156
FMZ;KFMZ;Fairmont State Airfield;40.5861111111, -97.5730555556
;;Fairways Airport;45.3206777778, -122.5512
;;Faizabad Airport;26.7511111111, 82.155
MSC;KFFZ;Falcon Field (Arizona);33.4608, -111.728
AOI;LIPY;Falconara Airport;43.6163, 13.3623
;;Falconhead Airport;33.9261, -97.2964
;;Fall City Airport;47.5594, -121.864
FLR;KFLR;Fall River Municipal Airport;41.75, -71.11
;;Fall River Water Aerodrome;44.7844, -63.6417
FLX;KFLX;Fallon Municipal Airport;39.4991666667, -118.748888889
INL;KINL;Falls International Airport;48.5655555556, -93.4022222222
;;Falmouth Airpark;41.5855555556, -70.5402777778
HZR;KHZR;False River Regional Airport;30.7183, -91.4786
;;Falwell Airport;37.3779, -79.1222
;;Far View Airport;41.2958333333, -81.1580555556
;;Fargher Airport;45.4365083333, -121.166180556
;;Farm Yard Field;43.5306722222, -123.548983333
;;Farr Airport;42.1276611111, -120.48385
;;Farrukhabad Airport;27.31583333, 79.45277778
;;Faust Field;44.8003972222, -123.156208333
UAC;;San Luis Río Colorado Airport;32.4452777778, -114.797777778
;;Fayette County Airport (Ohio);39.5703, -83.4206
FYE;KFYE;Fayette County Airport (Tennessee);35.2078, -89.3944
;;Fayette Regional Air Center;29.9080555556, -96.95
FYM;KFYM;Fayetteville Municipal Airport (Tennessee);35.0597, -86.5639
;;Fedara International Airport;, 
;NZFI;Feilding Aerodrome;-40.2558333333, 175.605277778
SFF;KSFF;Felts Field;47.6831, -117.323
;;Fenelon Falls/Sturgeon Lake Water Aerodrome;44.5239, -78.7303
;;Fenny Airfield;23.035, 91.39361111
;;Fergus (Holyoake Airfield) Aerodrome;43.7286, -80.2831
FFM;KFFM;Fergus Falls Municipal Airport;46.2844444444, -96.1566666667
FEK;DIFK;Ferkessédougou Airport;9.6, -5.2
FHB;KFHB;Fernandina Beach Municipal Airport;30.6119444444, -81.4611111111
SIG;TJIG;Fernando Luis Ribas Dominicci Airport;18.4566666667, -66.0983333333
;;Figure 2 Ranch Airport;, 
FKA;KFKA;Fillmore County Airport;43.6761111111, -92.1794444444
FIL;KFOM;Fillmore Municipal Airport;38.9580555556, -112.363055556
;MRFS;Finca 63 Airport;8.65, -83.0666666667
FDY;KFDY;Findlay Airport;41.0119444444, -83.6686111111
FIN;AYFI;Finschhafen Airport;-6.62229166667, 147.854113889
;;Firefly Ranch Airfield;42.5112333333, -122.924211111
FFA;KFFA;First Flight Airport;36.0183333333, -75.6713888889
RBA;GMME;First Royal Moroccan Air Force Base;34.05138889, -6.75138889
;FAFK;Fisantekraal Airfield;-33.76944444, 18.73333333
LPS;;Fishermans Bay/LPS Seaplane Base;48.5163888889, -122.918055556
FPK;KFPK;Fitch H. Beach Airport;42.5744444444, -84.8113888889
FIT;KFIT;Fitchburg Municipal Airport;42.5541666667, -71.7588888889
RIR;KRIR;Flabob Airport;33.9889, -117.41
;KXFL;Flagler County Airport;29.4675, -81.2063888889
FLG;KFLG;Flagstaff Pulliam Airport;35.1402777778, -111.669166667
FGX;KFGX;Fleming-Mason Airport;38.5416666667, -83.7433333333
CKM;KCKM;Fletcher Field;34.2997222222, -90.5122222222
FLO;KFLO;Florence Regional Airport;34.1852777778, -79.7238888889
;MUFL;Florida Airport (Cuba);21.49972222, -78.20277778
MTH;KMTH;Florida Keys Marathon Airport;24.7261111111, -81.0513888889
;;Flournoy Valley Airport;43.2076138889, -123.532580556
GFL;KGFL;Floyd Bennett Memorial Airport;43.3411111111, -73.6102777778
;EDBS;Flugplatz Sömmerda-Dermsdorf;51.19805556, 11.19638889
FLU;KFLU;Flushing Airport;40.7791666667, -73.8333333333
;;Fly 'N' W Airport;44.9678972222, -122.941483333
;;Fly For Fun Airport;45.6872, -122.522
;;Fly by Night Airport;42.2461111111, -123.07
;;Flying C Airport;33.3422222222, -97.27
FCM;KFCM;Flying Cloud Airport;44.8272222222, -93.4572222222
;;Flying D Ranch Airport;43.3887277778, -123.222013889
;;Flying E Airport;44.8448444444, -122.901202778
;;Flying K Bar J Ranch Airport;45.4426194444, -122.320644444
;;Flying K Ranch Airport;45.4345277778, -122.88
;;Flying M Airport;45.3620555556, -123.355666667
;;Flying T Ranch Airport;42.4348694444, -121.349722222
;;Flying Tom Airport;44.6576222222, -123.212041667
;;Flying W Airport;39.9343, -74.8073
FLD;KFLD;Fond du Lac County Airport;43.7711111111, -88.4883333333
FBA;SWOB;Fonte Boa Airport;-2.53361111111, -66.0672222222
MRN;KMRN;Foothills Regional Airport;35.8202777778, -81.6113888889
FOE;KFOE;Topeka Regional Airport;38.9508333333, -95.6636111111
;;Forbes Field Air National Guard Base;38.9511111111, -95.6658333333
;;Ford Airport (Dearborn);42.3, -83.2167
IMT;KIMT;Ford Airport (Iron Mountain);45.8183, -88.1144
FXY;KFXY;Forest City Municipal Airport;43.2347222222, -93.6241666667
;NZFF;Forest Field Aerodrome;-43.3858333333, 172.360555556
;;Forks Airport;47.9378, -124.396
FOS;YFRT;Forrest Airport;-30.8383333333, 128.115
;KFCY;Forrest City Municipal Airport;34.9419, -90.775
;YFTA;Forrestania Airport;-32.5783, 119.707
;;Fort Collins Downtown Airport;40.5883, -105.042
FNL;KFNL;Fort Collins–Loveland Municipal Airport;40.4519444444, -105.011388889
;;Fort Deposit–Lowndes County Airport;31.9725, -86.5917
FXE;KFXE;Fort Lauderdale Executive Airport;26.1972222222, -80.1708333333
JHL;;Fort MacKay/Albian Aerodrome;57.2239, -111.419
YFI;;Fort MacKay/Firebag Aerodrome;57.2758, -110.977
;;Fort McClellan Army Airfield;33.7453, -85.7806
;;Fort McMurray (North Liege) Aerodrome;57.1361, -113.29
;;Fort McMurray (Legend) Aerodrome;57.1969, -112.896
;;Fort McMurray (South Liege) Aerodrome;56.8322, -113.099
FMM;KFMM;Fort Morgan Municipal Airport;40.3338888889, -103.804166667
;HUFP;Fort Portal Airport;0.7075, 30.2488888889
FSK;KFSK;Fort Scott Municipal Airport;37.7983333333, -94.7694444444
;;Fort Selkirk Aerodrome;62.7683, -137.385
FSM;KFSM;Fort Smith Regional Airport;35.3366666667, -94.3675
FST;KFST;Fort Stockton-Pecos County Airport;30.91525, -102.912777778
FSU;KFSU;Fort Sumner Municipal Airport;34.4877777778, -104.215833333
;;Fort Walton Beach Airport;30.4063888889, -86.8291666667
FWA;KFWA;Fort Wayne International Airport;40.9783333333, -85.1952777778
AFW;KAFW;Fort Worth Alliance Airport;32.9877777778, -97.3188888889
FTW;KFTW;Fort Worth Meacham International Airport;32.8197777778, -97.3624444444
FWS;KFWS;Fort Worth Spinks Airport;32.5652777778, -97.3080555556
;YFDF;Fortescue Dave Forrest Airport;-22.2919, 119.437
FUO;ZGFS;Foshan Shadi Airport;23.0825, 113.070833333
NQU;SKNQ;Reyes Murillo Airport;5.7, -77.2833333333
FZI;KFZI;Fostoria Metropolitan Airport;41.1908333333, -83.3944444444
FOM;FKKM;Foumban Nkounja Airport;5.63694444444, 10.7508333333
ETR;SERO;Santa Rosa International Airport;-3.43527778, -79.97777778
FOK;KFOK;Francis S. Gabreski Airport;40.8436111111, -72.6316666667
;;Frank Sikes Airport;31.7361, -86.2622
;;Frankfort-Highland Airport;43.0208333333, -75.1705555556
FKS;KFKS;Frankfort Dow Memorial Field;44.6252777778, -86.2008333333
;;Franklin County Airport (Georgia);34.3397, -83.1331
UOS;KUOS;Franklin County Airport (Tennessee);35.2053, -85.8981
;;Franklin County Airport (Texas);33.2156, -95.2375
FSO;KFSO;Franklin County State Airport;44.9402777778, -73.0975
FKN;KFKN;Franklin Municipal–John Beverly Rose Airport;36.6981, -76.9039
;;Frasca Field;40.1464, -88.1986
;;Frazier Lake Airpark;36.9533333333, -121.465555556
;;Freddie Jones Field;32.2672, -87.7183
FDK;KFDK;Frederick Municipal Airport (Maryland);39.4175, -77.3744
FDR;KFDR;Frederick Regional Airport;34.3522222222, -98.9838888889
;;Freehold Airport;42.3639, -74.065
SER;KSER;Freeman Municipal Airport;38.9247222222, -85.9083333333
;;Freeway Airport;38.9414, -76.7725
FRJ;LFTU;Frejus Airport;43.4172222222, 6.73555555556
;;Fremont Airport;41.3330555556, -83.1611111111
FFX;KFFX;Fremont Municipal Airport (Michigan);43.4394, -85.995
FET;KFET;Fremont Municipal Airport (Nebraska);41.4492, -96.5203
FRH;KFRH;French Lick Municipal Airport;38.5061111111, -86.6369444444
FIG;GUFA;Fria Airport;10.3505555556, -13.5691666667
FVM;VRMR;Fuvahmulah Airport;-0.30944444, 73.4325
FDE;ENFD;Førde Airport, Øyrane;61.45777778, 5.83388889
GAG;KGAG;Gage Airport;36.2956, -99.7764
KOW;ZSGZ;Ganzhou Huangjin Airport (former);25.82666667, 114.91277778
;;Gates Airport;41.3511111111, -81.0994444444
;YGAY;Gayndah Airport;-25.6153, 151.621
BDT;FZFD;Gbadolite Airport;4.25333333333, 20.9752777778
;;George Lake Aerodrome;65.9286, -102.463
;YGTN;Georgetown Airport (Queensland);-18.3033, 143.532
IGT;URMS;Magas Airport;43.3193, 45.013
GNN;HAGH;Ghinnir Airport;7.15, 40.71666667
;LQGL;Glamoč Airport;44.083894, 16.813588
;YGGE;Golden Grove Airport;-28.765, 116.972
;;Golog Dawu Airport;, 
;YGDA;Goodooga Airport;-29.0733, 147.373
;;Goose Lake Aerodrome;65.5528, -106.434
;NZGC;Gore Aerodrome;-46.1566666667, 168.898333333
GSH;KGSH;Goshen Municipal Airport;41.5264, -85.7942
;;Grand Lake Regional Airport;36.5775, -94.8619
;YGRS;Granny Smith Airport;-28.7633, 122.438
;;Grant County Airport (West Virginia);38.995, -79.1458
;;Grant County Airport (Nebraska);42.0094, -101.769
GGF;KGGF;Grant Municipal Airport;40.8706, -101.734
;;Gravesend Airport;51.4180555556, 0.396388888889
;YGRL;Great Lakes Airport;-37.8422, 148
;;Green Lake Airport;44.6061, -85.7583
WAY;KWAY;Greene County Airport (Pennsylvania);39.9011, -80.1306
XLL;;Greensboro North Airport;36.2561, -79.9133
;;Greensburg-Decatur County Airport;39.3269444444, -85.5225
;;Greensburg Jeannette Regional Airport;40.3764, -79.6089
;;Greenville Municipal Airport (Michigan);43.1422, -85.2539
;;Greenville Municipal Airport (Pennsylvania);41.4469, -80.3914
GNF;KGNF;Grenada Municipal Airport;33.8325, -89.7983333333
MHT;;Grenier Air Force Base;42.9325, -71.4355555556
;;Grey Butte Field Airport;34.5664, -117.67
;;Greystone Airport;29.2802777778, -82.1247222222
;FAGY;Greytown Airport;-29.1233333333, 30.5988888889
PBF;KPBF;Grider Field;34.1744444444, -91.9355555556
SKY;KSKY;Griffing Sandusky Airport;41.4333333333, -82.6522222222
RME;KRME;Griffiss International Airport;43.2338888889, -75.4069444444
;;Grimes Airport;40.4847, -76.2636
GUS;KGUS;Grissom Aeroplex;40.6480555556, -86.1522222222
;;Griswold Airport;41.2711111111, -72.5497222222
ONZ;KONZ;Grosse Ile Municipal Airport;42.0991666667, -83.1613888889
GON;KGON;Groton-New London Airport;41.33, -72.045
;;Grove Hill Municipal Airport;31.6894, -87.7614
GMJ;KGMJ;Grove Municipal Airport;36.6067, -94.7386
GDY;KGDY;Grundy Municipal Airport;37.2325, -82.125
GUO;;Gualaco Airport;15.0252777778, -86.0619444444
GNM;SNGI;Guanambi Airport;-14.2069444444, -42.7511111111
CAN;ZGGG;Guangzhou Baiyun International Airport (former);23.18722222, 113.26805556
GPI;SKGP;Guapi Airport;2.57, -77.8983333333
GPB;SBGU;Guarapuava Airport;-25.3880555556, -51.5216666667
GDO;SVGD;Guasdualito Airport;7.21111111111, -70.7563888889
GAA;SKGY;Guaymaral Airport;4.81138888889, -74.0608333333
;SSGY;Guaíra Airport;-24.07972222, -54.18805556
GGO;DIGL;Guiglo Airport;6.52498888889, -7.47861111111
;;Gulbarga Airport;17.3069444444, 76.9516666667
ULU;HUGU;Gulu Airport;2.8, 32.275
GUC;KGUC;Gunnison–Crested Butte Regional Airport;38.5338888889, -106.933055556
;;Guntersville Municipal Airport;34.3994, -86.2703
GRP;SWGI;Gurupi Airport;-11.74, -49.1322222222
GAP;AYGP;Gusap Airport;-6.05359166667, 145.960341667
QUS;DNGU;Gusau Airstrip;12.1716666667, 6.69611111111
;;Gustine Airport;37.2627777778, -120.963333333
GOK;KGOK;Guthrie–Edmond Regional Airport;35.8514, -97.4161
GUY;KGUY;Guymon Municipal Airport;36.685, -101.508
GPL;MRGP;Guápiles Airport;10.2166666667, -83.8
;;Guéréda Airport;14.5638, 22.0727
GWE;FVTL;Gweru-Thornhill Air Base;-19.4363888889, 29.8619444444
LZU;KLZU;Gwinnett County Airport;33.9780555556, -83.9625
GYP;YGYM;Gympie Airport;-26.2833333333, 152.701666667
GUI;SVGI;Güiria Airport;10.5738888889, -62.3125
IXA;KIXA;Halifax-Northampton Regional Airport;36.3297, -77.6353
RZZ;KRZZ;Halifax County Airport;36.4394, -77.7094
;;Hall Caine Airport;54.3366666667, -4.43861111111
LRD;KLRD;Laredo International Airport;27.5438888889, -99.4616666667
;SAOL;Laboulaye Airport;-34.13555556, -63.36222222
HAD;KHAD;Harford Field;42.9244, -106.309
;;Tingo María Airport;-9.28694444444, -76.0047222222
XSD;KTNX;Tonopah Test Range Airport;37.7947222222, -116.778611111
;SCIR;;, 
;;Harrison County Airport (Ohio);40.2383, -81.0128
PHD;KPHD;Harry Clever Field;40.4703, -81.42
KAD;DNKA;Kaduna Airport;10.6958333333, 7.32
HSI;KHSI;Hastings Municipal Airport;40.6053, -98.4278
;;Hathazari Airfield;22.50055556, 91.8075
;;Haverstraw Heliport;41.2108, -73.9692
RVN;KRVN;Hawkins County Airport;36.4575, -82.885
;;Hawthorne School of Aeronautics;33.3944, -81.0333
;;Hayes Camp Aerodrome;66.6517, -91.5442
HKB;;Healy Lake Airport;63.9958, -144.693
HNZ;KHNZ;Henderson-Oxford Airport;36.3617, -78.5292
;;Henning Municipal Airport;46.3038, -95.4395
;;Henry County Airport (Ohio);41.3742, -84.0678
;SPLP;Las Palmas Air Base;-12.15972222, -77.0025
;EHHV;Hilversum Airport;52.1925, 5.147222
;LYPJ;Podgorica Airbase;42.3333333333, 19.25
HSS;VIHR;Hisar Airport;29.17916667, 75.75527778
SOM;SVST;San Tomé Airport;8.94527778, -64.15111111
RTS;KRTS;Reno Stead Airport;39.6672222222, -119.876111111
VGT;KVGT;North Las Vegas Airport;36.2105555556, -115.194444444
;;Honghe Mengzi Airport;, 
;;Hound Run Airport;29.5217, -96.9369
YNZ;ZSYN;Yancheng Nanyang Airport;33.4258333333, 120.203055556
ALO;KALO;Waterloo Regional Airport;42.5569444444, -92.4002777778
HUE;HAHU;Humera Airport;13.83027778, 36.88166667
HNB;KHNB;Huntingburg Airport;38.2489, -86.9536
HUT;KHUT;Hutchinson Municipal Airport (Kansas);38.0656, -97.8606
RNP;;Rongelap Airport;11.1572222222, 166.887222222
UTK;;Utirik Airport;11.2225, 169.852777778
;;Höpen Airfield;53.14722222, 9.79472222
SIA;ZLSN;Xi'an Xiguan Airport;34.3766666667, 109.12
SCE;KUNV;University Park Airport;40.8491666667, -77.8486111111
;;Inyo County Airport;36.7369, -118.145
IPG;SWII;Ipiranga Airport;-2.93361111, -69.69472222
;;Iriba Airport;15.1341, 22.2211
IRI;HTIR;Iringa Airport;-7.66944444, 35.75194444
;UAFI;Isfana Airport;39.82472222, 69.56861111
;UKOI;Izmail International Airport;45.39555556, 28.80138889
JAB;YJAB;Jabiru Airport;-12.6583, 132.893
;YJAC;Jacinth Ambrosia Airport;-30.9017, 132.183
;;Jackson County Airport (Georgia);34.1758, -83.5617
JXN;KJXN;Jackson County Airport (Michigan);42.2606, -84.4606
;;Jackson County Airport (North Carolina);35.3175, -83.21
;;Jackson County Airport (Tennessee);36.3972, -85.6417
;;Jackson County Airport (Texas);29.0011, -96.5819
;;Jackson County Airport (West Virginia);38.9297, -81.8194
MJQ;KMJQ;Jackson Municipal Airport (Minnesota);43.65, -94.9867
JAO;LYJA;Jagodina Airport;43.97666667, 21.23305556
;UAFJ;Jalal-Abad Airport;40.94416667, 72.97777778
TMK;KTMK;Tillamook Airport;45.4182419444, -123.814383889
SIT;PASI;Sitka Rocky Gutierrez Airport;57.04722222, -135.36166667
MWD;OPMI;PAF Base M.M. Alam;32.5630555556, 71.5708333333
;FARG;Rustenburg Airfield;-25.6443, 27.2711194444
RNZ;KRZL;Jasper County Airport (Indiana);40.9478, -87.1825
;;Jerry Sumners Sr. Aurora Municipal Airport;36.9622, -93.6953
KNG;WASK;Kaimana Airport;-3.64444444444, 133.695277778
JJI;SPJI;Juanjuí Airport;-7.16972222, -76.72916667
JUA;SIZX;Juara Airport;-11.28666667, -57.53888889
JDF;SBJF;Juiz de Fora Airport;-21.79305556, -43.38555556
;EFOP;Oripää Airfield;60.87638889, 22.74472222
JCK;YJLC;Julia Creek Airport;-20.6683333333, 141.7225
JUM;VNJL;Jumla Airport;29.2744, 82.1933
;YJUN;Jundee Airport;-26.4217, 120.577
;;Juniper Air Park;44.0345638889, -121.118358333
;;Juntura Airport;43.7415472222, -118.063513889
JRN;SWJU;Juruena Airport;-10.30583333, -58.48944444
JIA;SWJN;Juína Airport;-11.41944444, -58.70166667
JWA;FBJW;Jwaneng Airport;-24.5983333333, 24.6988888889
RTA;NFNR;Rotuma Airport;-12.4825, 177.071111111
;;KLIA East @ Labu;, 
KDM;VRMT;Kaadedhdhoo Airport;0.488055555556, 72.9969444444
;;Kabala Airport;9.583, -11.55
;HUKB;Kabale Airport;-1.22333333, 29.96
KBG;HUKF;Kabalega Falls Airport;2.32639, 31.4978
;;Kabankalan City Domestic Airport;10.0094222222, 122.833144444
;;Kaechon Airport;39.75347222, 125.90252778
;FZCF;Kahemba Airport;-7.33333333333, 19.0166666667
KAI;SYKA;Kaieteur International Airport;5.1725, -59.4913888889
;;Kaikohe Aerodrome;-35.45283889, 173.81671389
KBZ;NZKI;Kaikoura Aerodrome;-42.425, 173.602222222
IXH;VEKR;Kailashahar Airport;24.3080555556, 92.0072222222
;;Kaili Huangping Airport;26.97416667, 107.98055556
KAT;NZKT;Kaitaia Airport;-35.07, 173.285277778
;;Kajjansi Airfield;0.2, 32.55
GGM;HKKG;Kakamega Airport;0.57639, 34.55139
;HUKK;Kakira Airport;0.49888889, 33.2825
;PHJR;Kalaeloa Airport;21.3072222222, -158.070277778
FMI;FZRF;Kalemie Airport;-5.87555555556, 29.25
;;Kalispell City Airport;48.1786, -114.304
;;Kallang Airport;1.30741111111, 103.873377778
;;Kalyan Airstrip;, 
IXQ;VEKM;Kamalpur Airport;24.13166667, 91.81416667
KMN;FZSA;Kamina Air Base;-8.64194444, 25.25277778
;;Kanchrapara Airfield;22.92277778, 88.45972222
KDC;;Kandi Airport;11.133, 2.933
KDR;AYKC;Kandrian Airport;-6.20833333333, 149.541666667
;;Kangdong Airport;39.15822222, 126.04038889
KNU;VICX;Kanpur Airport;26.4027777778, 80.4122222222
;;Kantishna Airport;63.5417, -150.994
;;Kanysh-Kiya Airport;41.75527778, 71.05055556
JHM;PHJH;Kapalua Airport;20.9630555556, -156.673055556
KPI;;Kapit Airport;2.00833333333, 112.842777778
PPQ;NZPP;Kapiti Coast Airport;-40.9047222222, 174.989166667
;;Karad Airport;, 
;;Karaikal Airport;, 
;UAFP;Karakol International Airport;42.50805556, 78.40777778
;YKAR;Karara Airport;-29.2167, 116.687
KAB;FVKB;Kariba Airport;-16.51972222, 28.885
KYK;PAKY;Karluk Airport;57.5661, -154.454
KGJ;FWKA;Karonga Airport;-9.95333333, 33.89277778
;;Karpens Airport;46.1613888889, -123.640277778
KRB;YKMB;Karumba Airport;-17.455, 140.831666667
;HULA;Kasenyi Airport;, 
KSE;HUKS;Kasese Airport;0.19, 30.1025
PSJ;WAMP;Kasiguncu Airport;-1.41838, 120.656
;XLLN;Kasimovo Airport;60.1983333333, 30.335
ZKP;FLKE;Kasompe Airport;-12.57277778, 27.89388889
;RJAK;Kasumigaura Air Field;36.0344444444, 140.193055556
;RJSU;Kasuminome Air Field;38.2355555556, 140.923055556
KBQ;FWKG;Kasungu Airport;-13.01444444, 33.46833333
;;Katama Airpark;41.3584505556, -70.5244694444
;YKNG;Katanning Airport;-33.6994, 117.655
;;Kathrinstadt Airport;29.6352777778, -81.4652777778
DKA;;Katsina Airport;13.0077777778, 7.66027777778
SVU;NFNS;Savusavu Airport;-16.8027777778, 179.340555556
BKY;FZMA;Kavumu Airport;-2.30888888889, 28.8086111111
;MUKW;Kawama Airport;23.12361111, -81.30194444
;;Kawass Airport;10.651, -14.5336
MVM;;Kayenta Airport;36.7163888889, -110.228333333
;;Kazan-2 Airport;55.7875, 49.1952777778
;UAFZ;Kazarman Airport;41.41027778, 74.04416667
KED;GQNK;Kaédi Airport;16.1594444444, -13.5075
;;Kearny Airport (Arizona);33.0474, -110.909
;HKKE;Keekorok Airport;-1.585832, 35.251667
NRM;;Keibane Airport;15.2287, -7.2613
KXF;NFNO;Koro Airport;-17.3458333333, 179.421944444
EMM;KEMM;Kemmerer Municipal Airport;41.8242, -110.557
MNF;NFMA;Mana Island Airport;-17.6730555556, 177.098333333
LBS;NFNL;Labasa Airport;-16.4666666667, 179.339722222
;;Ken Jernstedt Airfield;45.6726194444, -121.536463889
TMB;KTMB;Kendall-Tamiami Executive Airport;25.6477777778, -80.4327777778
LKE;;Kenmore Air Harbor Seaplane Base;47.6289, -122.339
;;Kennel Airstrip;44.0295611111, -121.164747222
;;Kenneth Copeland Airport;32.9772222222, -97.4883333333
KNT;KTKX;Kennett Memorial Airport;36.2258, -90.0367
;;Kennisis Lake Water Aerodrome;45.2342, -78.6222
ENW;KENW;Kenosha Regional Airport;42.5955555556, -87.9277777778
;;Kent State University Airport;41.1513888889, -81.415
EOK;KEOK;Keokuk Municipal Airport;40.46, -91.4286111111
;UAFE;Kerben Airport;41.48444444, 71.73361111
KEY;HKKR;Kericho Airport;0.385, 35.245
KKE;NZKK;Kerikeri Airport;-35.2627777778, 173.911944444
;;Kerki Airport;37.8088888889, 65.2125
;;Kern Valley Airport;35.7283333333, -118.419722222
ERV;KERV;Kerrville Municipal Airport;29.9766666667, -99.0855555556
;;Keystone Heights Airport;29.84475, -82.0475277778
KHM;VYKI;Khamti Airport;25.9883333333, 95.6744444444
;;Khan Jahan Ali Airport;, 
;ZMKB;Khanbumbat Airport;43.14361111, 106.84388889
;VADK;Khandwa Airport;, 
;;Khartoum New International Airport;15.26555556, 32.35972222
;;Khashm El Girba Airport;14.925, 35.878
;UTOD;Khorog Airport;37.50222222, 71.51333333
IXN;VEKW;Khowai Airport;24.06166667, 91.60388889
KIP;KCWC;Kickapoo Downtown Airport;33.8605555556, -98.4902777778
;HUKD;Kidepo Airport;3.71916667, 33.75416667
;;Kidwell Airport;35.3055555556, -114.882777778
VDH;;Kien An Airport;20.80333333, 106.60472222
KIE;AYKT;Kieta Airport;-6.30333333, 155.72333333
KFA;GQNF;Kiffa Airport;16.5897222222, -11.4061111111
;LYKI;Kikinda Airport;45.7367777778, 20.4643222222
KRI;AYKK;Kikori Airport;-7.42472222222, 144.249722222
KKW;FZCA;Kikwit Airport;-5.03583333333, 18.7855555556
;;Kila Airfield;-9.49025555556, 147.191997222
ILU;HKKL;Kilaguni Airport;-2.9, 38.0739
;;Killarney Airport;45.9775, -81.4947
GRK;KGRK;Killeen–Fort Hood Regional Airport;31.0672222222, -97.8288888889
KIY;HTKI;Kilwa Masoko Airport;-8.91111111, 39.50861111
KRV;;Kimwarer Airport;0.32, 35.665
;;King's Airport;45.9337444444, -118.447747222
;;King Faisal Naval Base;, 
KGY;YKRY;Kingaroy Airport;-26.58, 151.842
;;Kingdon Airpark;38.0914, -121.359
IGM;KIGM;Kingman Airport (Arizona);35.2594, -113.938
LNL;KLNL;Kings Land O' Lakes Airport;46.1539, -89.2119
LMT;KLMT;Kingsley Field Air National Guard Base;42.1561, -121.733
;;Kingston–Ulster Airport;41.9852777778, -73.9644444444
;;Kingston Airpark;44.7784555556, -122.730086111
;;Kingston Airport (Nevada);39.2031, -117.064
PGR;KPGR;Kirk Field;36.0639, -90.5092
;;Kirkfield/Balsam Lake Aerodrome;44.5392, -78.8911
;;Kirkfield (Palestine) Aerodrome;44.49, -78.9778
IRK;KIRK;Kirksville Regional Airport;40.0933333333, -92.545
;HKMI;Kisima Airport;0.95, 36.8
;;Kisoro Airport;-1.28, 29.7192
KSI;;Kissidougou Airport;9.16056111111, -10.1244
ITR;KITR;Kit Carson County Airport;39.2425, -102.285
KTL;HKKT;Kitale Airport;0.975, 34.96
;;Kitgum Airport;3.27861, 32.89
;FZAI;Kitona Air Base;-5.91805556, 12.4475
;;Kittyhawk Airport;33.1261, -96.6836
KZG;ETIN;Kitzingen Airport;49.74277778, 10.2025
;EFKV;Kivijärvi Airfield;63.12527778, 25.12416667
LMT;KLMT;Klamath Falls Airport;42.1561111111, -121.733055556
KLW;PAKW;Klawock Airport;55.5791666667, -133.076111111
IKG;KIKG;Kleberg County Airport;27.5508, -98.0308
;EDCI;Klix airfield;51.2783333333, 14.5108333333
;;Kneeland Airport;40.7191666667, -123.9275
KZC;LYKZ;Knjaževac Airport;43.6916666667, 22.3180555556
;;Knox County Airport;40.3288888889, -82.5261111111
RKD;KRKD;Knox County Regional Airport;44.06, -69.0991666667
DKX;KDKX;Knoxville Downtown Island Airport;35.9639, -83.8736
;;Kobelt Airport;41.6277777778, -74.1338888889
;ETRK;Koblenz-Winningen Airport;, 
;;Ko Pha Ngan Airport;9.737548, 100.079195
KNK;PFKK;Kokhanok Airport;59.4331, -154.803
OKK;KOKK;Kokomo Municipal Airport;40.5281, -86.0589
;;Koksan Airport;38.68966667, 126.60425
KDA;GODK;Kolda North Airport;12.8983333333, -14.9680555556
;;Kolokani Airport;13.533, -8.05
;DXKP;Kolokope Airport;7.8, 1.28333333333
KWZ;FZQM;Kolwezi Airport;-10.7658333333, 25.5058333333
;USHK;Kondinskoye Airport;59.65, 67.4333333333
KNQ;NWWD;Koné Airport;-21.0533333333, 164.837777778
GKK;VRMO;Kooddoo Airport;0.73083333, 73.43305556
;VOKP;Koppal Airport;15.35944444, 76.21916667
FOO;WABF;Kornasoren Airport;-0.93638889, 134.8719444
KOS;LYKT;Kostolac Airport;44.6797222222, 20.9408333333
KTU;VIKO;Kota Airport;25.16010833, 75.84563056
;FZFP;Kotakoli Air Base;4.15472222, 21.66277778
;HUKO;Kotido Airport;2.94916667, 34.1475
;LGKN;Kotroni Airport;38.1376972222, 23.9515305556
;FVOT;Kotwa Airport;-16.985, 32.67277778
;;Koukou Angarana Airport;12.0086111111, 21.6741666667
KOU;FOGK;Koulamoutou Airport;-1.18444444444, 12.4411111111
KOL;;Koumala Airport;8.5, 21.25
;;Koutiala Airport;12.383, -5.467
HWM;YKOW;Kowanyama Airport;-15.4855555556, 141.751388889
TSM;KSKX;Taos Regional Airport;36.4580555556, -105.6725
RQE;KRQE;Window Rock Airport;35.6519444444, -109.0675
TBC;;Tuba City Airport;36.0927777778, -111.383055556
;;Shiprock Airstrip;36.6977777778, -108.701111111
SJN;KSJN;St. Johns Industrial Air Park;34.5186, -109.379
;;Springerville Municipal Airport;34.1294, -109.311
PGA;KPGA;Page Municipal Airport;36.9261111111, -111.448333333
INW;KINW;Winslow-Lindbergh Regional Airport;35.0219444444, -110.7225
KNB;KKNB;Kanab Municipal Airport;37.0111, -112.531
